filename,label,components
composite_by_dominant/P/P_0532.png,P,Ti;P
composite_by_dominant/Al/Al_0541.png,Al,S;Na;Al;V
composite_by_dominant/Cr/Cr_0545.png,Cr,V;Cr;Sc;S
composite_by_dominant/N/N_0527.png,N,Mn;N;O;H
composite_by_dominant/Fe/Fe_0532.png,Fe,Fe;H;Mg;Sc
composite_by_dominant/Cr/Cr_0546.png,Cr,Cr;Li;O
composite_by_dominant/Ca/Ca_0510.png,Ca,Ca;Mg;Li;Mn
composite_by_dominant/V/V_0510.png,V,V;H;Mn
composite_by_dominant/He/He_0528.png,He,He;P;Mg
composite_by_dominant/Si/Si_0535.png,Si,Si;Al
composite_by_dominant/O/O_0554.png,O,Ca;O
composite_by_dominant/N/N_0528.png,N,N;Cr;C;S
composite_by_dominant/S/S_0508.png,S,S;O
composite_by_dominant/Na/Na_0502.png,Na,Na;Al
composite_by_dominant/Si/Si_0536.png,Si,H;Si
composite_by_dominant/Sc/Sc_0543.png,Sc,Sc;O;Mg
composite_by_dominant/P/P_0533.png,P,Mg;P;Si
composite_by_dominant/P/P_0534.png,P,P;Mn
composite_by_dominant/He/He_0529.png,He,He;Ca
composite_by_dominant/C/C_0529.png,C,V;C
composite_by_dominant/H/H_0509.png,H,H;Al
composite_by_dominant/H/H_0510.png,H,H;Al
composite_by_dominant/S/S_0509.png,S,Li;S;Al
composite_by_dominant/Sc/Sc_0544.png,Sc,Sc;Li;Mn;Mg
composite_by_dominant/N/N_0529.png,N,Li;O;He;N
composite_by_dominant/P/P_0535.png,P,Li;S;P
composite_by_dominant/Li/Li_0552.png,Li,He;Li
composite_by_dominant/Cr/Cr_0547.png,Cr,Cr;Na;Li
composite_by_dominant/Si/Si_0537.png,Si,Si;Mn
composite_by_dominant/Mn/Mn_0530.png,Mn,Li;O;Mn;C
composite_by_dominant/N/N_0530.png,N,C;He;N;Sc
composite_by_dominant/Si/Si_0538.png,Si,Na;Li;Si;H
composite_by_dominant/Si/Si_0539.png,Si,Si;He
composite_by_dominant/Mn/Mn_0531.png,Mn,Mn;Si;Al;Cr
composite_by_dominant/Ca/Ca_0511.png,Ca,Ca;Sc
composite_by_dominant/Ca/Ca_0512.png,Ca,Mg;Mn;Cr;Ca
composite_by_dominant/N/N_0531.png,N,Sc;Al;N
composite_by_dominant/Fe/Fe_0533.png,Fe,Fe;Na;Mn;C
composite_by_dominant/Mg/Mg_0531.png,Mg,Na;O;Mg
composite_by_dominant/V/V_0511.png,V,Al;V;C
composite_by_dominant/N/N_0532.png,N,V;N
composite_by_dominant/Ca/Ca_0513.png,Ca,Ca;Cr;Si;C
composite_by_dominant/Ti/Ti_0527.png,Ti,Ti;Sc
composite_by_dominant/S/S_0510.png,S,N;He;S;Sc
composite_by_dominant/V/V_0512.png,V,Si;Mn;V
composite_by_dominant/P/P_0536.png,P,P;Fe
composite_by_dominant/V/V_0513.png,V,Na;V;N
composite_by_dominant/Fe/Fe_0534.png,Fe,Si;Ca;C;Fe
composite_by_dominant/Sc/Sc_0545.png,Sc,Sc;S
composite_by_dominant/Sc/Sc_0546.png,Sc,H;Sc;O;Na
composite_by_dominant/Mn/Mn_0532.png,Mn,V;Mn;S;N
composite_by_dominant/V/V_0514.png,V,He;Cr;Na;V
composite_by_dominant/Ca/Ca_0514.png,Ca,Mn;Ca;Sc;P
composite_by_dominant/Al/Al_0542.png,Al,Mg;Al
composite_by_dominant/Fe/Fe_0535.png,Fe,C;Fe;He
composite_by_dominant/Mn/Mn_0533.png,Mn,Mn;Al
composite_by_dominant/Na/Na_0503.png,Na,Sc;Na
composite_by_dominant/H/H_0511.png,H,N;Fe;H
composite_by_dominant/O/O_0555.png,O,H;C;Fe;O
composite_by_dominant/C/C_0530.png,C,Mg;P;V;C
composite_by_dominant/Na/Na_0504.png,Na,Na;Fe
composite_by_dominant/Mn/Mn_0534.png,Mn,N;O;Mn;S
composite_by_dominant/Cr/Cr_0548.png,Cr,Cr;Fe
composite_by_dominant/H/H_0512.png,H,Cr;H;Si
composite_by_dominant/Si/Si_0540.png,Si,Na;Si
composite_by_dominant/Na/Na_0505.png,Na,Ca;Al;C;Na
composite_by_dominant/Ti/Ti_0528.png,Ti,C;Ti
composite_by_dominant/Cr/Cr_0549.png,Cr,Cr;H;O;Ti
composite_by_dominant/S/S_0511.png,S,S;Ti;P;Si
composite_by_dominant/Cr/Cr_0550.png,Cr,Ti;Cr
composite_by_dominant/Cr/Cr_0551.png,Cr,S;Cr;Li
composite_by_dominant/Na/Na_0506.png,Na,Na;Sc
composite_by_dominant/S/S_0512.png,S,O;Ti;S;Sc
composite_by_dominant/Al/Al_0543.png,Al,C;Al
composite_by_dominant/S/S_0513.png,S,Mg;S;O
composite_by_dominant/Cr/Cr_0552.png,Cr,C;Sc;O;Cr
composite_by_dominant/P/P_0537.png,P,P;Na
composite_by_dominant/Sc/Sc_0547.png,Sc,Mn;S;Sc;Ca
composite_by_dominant/Mn/Mn_0535.png,Mn,Na;Mn
composite_by_dominant/Sc/Sc_0548.png,Sc,S;Sc;Si
composite_by_dominant/V/V_0515.png,V,V;O
composite_by_dominant/Sc/Sc_0549.png,Sc,Sc;O
composite_by_dominant/Ca/Ca_0515.png,Ca,Li;Ca;Mn
composite_by_dominant/Ca/Ca_0516.png,Ca,P;Ca
composite_by_dominant/Mn/Mn_0536.png,Mn,N;Mn;Al
composite_by_dominant/Na/Na_0507.png,Na,Na;H
composite_by_dominant/Ca/Ca_0517.png,Ca,O;Ca;Al;H
composite_by_dominant/C/C_0531.png,C,H;Fe;C
composite_by_dominant/S/S_0514.png,S,V;S
composite_by_dominant/Si/Si_0541.png,Si,Fe;S;Si;H
composite_by_dominant/Na/Na_0508.png,Na,Ti;Li;Na;He
composite_by_dominant/Na/Na_0509.png,Na,H;Na;P
composite_by_dominant/P/P_0538.png,P,Na;P;He;Al
composite_by_dominant/Al/Al_0544.png,Al,Fe;Al
composite_by_dominant/Sc/Sc_0550.png,Sc,Ca;Sc;N;Cr
composite_by_dominant/Al/Al_0545.png,Al,S;Al;C
composite_by_dominant/P/P_0539.png,P,P;Sc;Ti
composite_by_dominant/V/V_0516.png,V,V;Li;C
composite_by_dominant/Li/Li_0553.png,Li,P;Cr;Li;O
composite_by_dominant/Ca/Ca_0518.png,Ca,C;S;Ca;Li
composite_by_dominant/N/N_0533.png,N,Li;C;N
composite_by_dominant/Mn/Mn_0537.png,Mn,Mn;Ca;Sc;Mg
composite_by_dominant/P/P_0540.png,P,P;C
composite_by_dominant/He/He_0530.png,He,Si;Sc;He;Mn
composite_by_dominant/Na/Na_0510.png,Na,Na;Fe
composite_by_dominant/Fe/Fe_0536.png,Fe,Fe;Si
composite_by_dominant/Fe/Fe_0537.png,Fe,O;C;N;Fe
composite_by_dominant/Na/Na_0511.png,Na,Na;Si;N;P
composite_by_dominant/Na/Na_0512.png,Na,Ti;Na
composite_by_dominant/He/He_0531.png,He,He;S
composite_by_dominant/He/He_0532.png,He,Li;He
composite_by_dominant/P/P_0541.png,P,S;Al;V;P
composite_by_dominant/N/N_0534.png,N,N;O;V;Si
composite_by_dominant/C/C_0532.png,C,Fe;C;Mn;Al
composite_by_dominant/Si/Si_0542.png,Si,Sc;Si
composite_by_dominant/Al/Al_0546.png,Al,Si;Fe;V;Al
composite_by_dominant/O/O_0556.png,O,O;Sc;Si;V
composite_by_dominant/Mg/Mg_0532.png,Mg,V;Mg
composite_by_dominant/N/N_0535.png,N,Li;N
composite_by_dominant/P/P_0542.png,P,Ca;Cr;P
composite_by_dominant/P/P_0543.png,P,Ti;Ca;He;P
composite_by_dominant/Mg/Mg_0533.png,Mg,N;Ca;Mg
composite_by_dominant/Na/Na_0513.png,Na,Cr;Na
composite_by_dominant/Mn/Mn_0538.png,Mn,Mn;O
composite_by_dominant/Mn/Mn_0539.png,Mn,Mn;V;Mg
composite_by_dominant/Ti/Ti_0529.png,Ti,Ti;S
composite_by_dominant/Li/Li_0554.png,Li,Cr;Li
composite_by_dominant/Mn/Mn_0540.png,Mn,Mn;Sc;O
composite_by_dominant/V/V_0517.png,V,V;Mn;S;Ti
composite_by_dominant/H/H_0513.png,H,Li;H;Al;S
composite_by_dominant/Li/Li_0555.png,Li,Na;P;S;Li
composite_by_dominant/V/V_0518.png,V,C;Mn;He;V
composite_by_dominant/He/He_0533.png,He,Mg;He
composite_by_dominant/C/C_0533.png,C,Li;H;N;C
composite_by_dominant/Cr/Cr_0553.png,Cr,Cr;P
composite_by_dominant/Cr/Cr_0554.png,Cr,Si;Al;Cr
composite_by_dominant/He/He_0534.png,He,Ti;Na;Al;He
composite_by_dominant/O/O_0557.png,O,Mg;Si;Li;O
composite_by_dominant/H/H_0514.png,H,Na;H
composite_by_dominant/Na/Na_0514.png,Na,C;P;Na
composite_by_dominant/C/C_0534.png,C,C;Si;Cr;Na
composite_by_dominant/O/O_0558.png,O,H;O;C;He
composite_by_dominant/Sc/Sc_0551.png,Sc,Na;Sc
composite_by_dominant/Ca/Ca_0519.png,Ca,Ca;H
composite_by_dominant/He/He_0535.png,He,Sc;Ti;He;O
composite_by_dominant/Si/Si_0543.png,Si,Si;O
composite_by_dominant/H/H_0515.png,H,H;He
composite_by_dominant/Si/Si_0544.png,Si,Si;N;C;Ca
composite_by_dominant/H/H_0516.png,H,H;O
composite_by_dominant/C/C_0535.png,C,C;Cr;Li;Na
composite_by_dominant/Si/Si_0545.png,Si,V;P;Si;Mg
composite_by_dominant/Fe/Fe_0538.png,Fe,He;Fe
composite_by_dominant/Mg/Mg_0534.png,Mg,Si;Mg;S
composite_by_dominant/Fe/Fe_0539.png,Fe,Ti;Mg;Fe
composite_by_dominant/Cr/Cr_0555.png,Cr,Cr;Li
composite_by_dominant/Ti/Ti_0530.png,Ti,Ti;Na;Cr;V
composite_by_dominant/Cr/Cr_0556.png,Cr,Cr;He;Si;Ca
composite_by_dominant/Sc/Sc_0552.png,Sc,He;Sc;S;Mn
composite_by_dominant/Mn/Mn_0541.png,Mn,Ti;Cr;Mn;Al
composite_by_dominant/Fe/Fe_0540.png,Fe,Fe;Mg
composite_by_dominant/C/C_0536.png,C,C;He;N
composite_by_dominant/Ca/Ca_0520.png,Ca,Cr;C;Ca
composite_by_dominant/V/V_0519.png,V,V;Mn;Na;Al
composite_by_dominant/Sc/Sc_0553.png,Sc,Sc;Mn
composite_by_dominant/Li/Li_0556.png,Li,Li;V
composite_by_dominant/Li/Li_0557.png,Li,Ca;Li
composite_by_dominant/Cr/Cr_0557.png,Cr,Cr;P
composite_by_dominant/Sc/Sc_0554.png,Sc,Sc;Na;Mg;Li
composite_by_dominant/Na/Na_0515.png,Na,He;Na
composite_by_dominant/Na/Na_0516.png,Na,Sc;He;Na;Li
composite_by_dominant/Si/Si_0546.png,Si,Si;P;Li;C
composite_by_dominant/He/He_0536.png,He,He;Li;Ca;P
composite_by_dominant/S/S_0515.png,S,He;S;Cr
composite_by_dominant/Ca/Ca_0521.png,Ca,P;Ca;C;H
composite_by_dominant/Ca/Ca_0522.png,Ca,Ca;N;He;V
composite_by_dominant/He/He_0537.png,He,O;He;N
composite_by_dominant/H/H_0517.png,H,S;H;Al
composite_by_dominant/Sc/Sc_0555.png,Sc,V;Sc
composite_by_dominant/H/H_0518.png,H,H;He
composite_by_dominant/Mn/Mn_0542.png,Mn,C;P;Mn
composite_by_dominant/Cr/Cr_0558.png,Cr,N;Mg;Cr
composite_by_dominant/C/C_0537.png,C,C;Na
composite_by_dominant/P/P_0544.png,P,Cr;Si;Sc;P
composite_by_dominant/Si/Si_0547.png,Si,H;Si;N
composite_by_dominant/N/N_0536.png,N,S;N;Mn;H
composite_by_dominant/Na/Na_0517.png,Na,Na;Ti
composite_by_dominant/Si/Si_0548.png,Si,Mg;Si;Mn
composite_by_dominant/He/He_0538.png,He,V;Al;Fe;He
composite_by_dominant/H/H_0519.png,H,He;H;C
composite_by_dominant/Al/Al_0547.png,Al,N;Al
composite_by_dominant/Na/Na_0518.png,Na,Sc;He;Ti;Na
composite_by_dominant/Sc/Sc_0556.png,Sc,Fe;Sc
composite_by_dominant/Si/Si_0549.png,Si,N;C;Si;He
composite_by_dominant/P/P_0545.png,P,P;C
composite_by_dominant/Ca/Ca_0523.png,Ca,Ca;Cr;Mg
composite_by_dominant/Mg/Mg_0535.png,Mg,H;S;Mg
composite_by_dominant/Ca/Ca_0524.png,Ca,Sc;Ca
composite_by_dominant/Mg/Mg_0536.png,Mg,Cr;Mg
composite_by_dominant/Sc/Sc_0557.png,Sc,Cr;O;Sc
composite_by_dominant/O/O_0559.png,O,Mn;O
composite_by_dominant/Fe/Fe_0541.png,Fe,N;Fe;Mg;Mn
composite_by_dominant/S/S_0516.png,S,Li;C;S;Ti
composite_by_dominant/Cr/Cr_0559.png,Cr,C;Cr
composite_by_dominant/Si/Si_0550.png,Si,Ti;Mn;N;Si
composite_by_dominant/C/C_0538.png,C,Mg;P;C;S
composite_by_dominant/Ca/Ca_0525.png,Ca,He;Li;Ca;P
composite_by_dominant/Sc/Sc_0558.png,Sc,Sc;Na
composite_by_dominant/Na/Na_0519.png,Na,He;Si;Na
composite_by_dominant/He/He_0539.png,He,C;He
composite_by_dominant/He/He_0540.png,He,Si;Fe;Li;He
composite_by_dominant/N/N_0537.png,N,Mg;Mn;H;N
composite_by_dominant/Ti/Ti_0531.png,Ti,Fe;Mn;Ti
composite_by_dominant/Ca/Ca_0526.png,Ca,Fe;Cr;C;Ca
composite_by_dominant/Sc/Sc_0559.png,Sc,Sc;Ca;Cr
composite_by_dominant/V/V_0520.png,V,Li;Ca;V
composite_by_dominant/Mg/Mg_0537.png,Mg,Na;Mg
composite_by_dominant/V/V_0521.png,V,O;V
composite_by_dominant/Mg/Mg_0538.png,Mg,Mg;P;Cr;Al
composite_by_dominant/Ti/Ti_0532.png,Ti,Ti;Cr
composite_by_dominant/Li/Li_0558.png,Li,Al;O;Li;S
composite_by_dominant/Mg/Mg_0539.png,Mg,H;C;Mg;Cr
composite_by_dominant/Fe/Fe_0542.png,Fe,V;Fe
composite_by_dominant/Fe/Fe_0543.png,Fe,He;Fe
composite_by_dominant/Sc/Sc_0560.png,Sc,Sc;Mn;Li
composite_by_dominant/V/V_0522.png,V,Ca;Na;Si;V
composite_by_dominant/Al/Al_0548.png,Al,Al;P;He
composite_by_dominant/C/C_0539.png,C,Na;Mn;S;C
composite_by_dominant/Ti/Ti_0533.png,Ti,Si;Ti;Mg;Fe
composite_by_dominant/Fe/Fe_0544.png,Fe,Ti;Fe
composite_by_dominant/Na/Na_0520.png,Na,Na;Sc
composite_by_dominant/Mn/Mn_0543.png,Mn,H;Mn;Si;O
composite_by_dominant/S/S_0517.png,S,S;Mn;P;Cr
composite_by_dominant/Ca/Ca_0527.png,Ca,Ca;He
composite_by_dominant/Mg/Mg_0540.png,Mg,He;Mg
composite_by_dominant/Mn/Mn_0544.png,Mn,Mn;Mg;Na
composite_by_dominant/Al/Al_0549.png,Al,H;Al;S;Ca
composite_by_dominant/Ti/Ti_0534.png,Ti,S;Ca;Li;Ti
composite_by_dominant/C/C_0540.png,C,Mg;C
composite_by_dominant/P/P_0546.png,P,Fe;P
composite_by_dominant/Fe/Fe_0545.png,Fe,Fe;Al;Na
composite_by_dominant/N/N_0538.png,N,H;Al;N
composite_by_dominant/Mg/Mg_0541.png,Mg,O;Mg;He
composite_by_dominant/He/He_0541.png,He,Mg;He;Cr
composite_by_dominant/V/V_0523.png,V,H;V
composite_by_dominant/O/O_0560.png,O,H;Ti;O;S
composite_by_dominant/Al/Al_0550.png,Al,H;V;Mn;Al
composite_by_dominant/Mg/Mg_0542.png,Mg,P;Ti;Na;Mg
composite_by_dominant/Na/Na_0521.png,Na,Mn;Mg;Ca;Na
composite_by_dominant/Ca/Ca_0528.png,Ca,C;Li;Mg;Ca
composite_by_dominant/H/H_0520.png,H,Al;H;N
composite_by_dominant/Li/Li_0559.png,Li,Mg;Sc;O;Li
composite_by_dominant/O/O_0561.png,O,O;Ca
composite_by_dominant/Ti/Ti_0535.png,Ti,Ti;N;Ca
composite_by_dominant/Ca/Ca_0529.png,Ca,Ca;P
composite_by_dominant/Li/Li_0560.png,Li,Al;Li
composite_by_dominant/V/V_0524.png,V,V;Al
composite_by_dominant/H/H_0521.png,H,H;Mn
composite_by_dominant/Li/Li_0561.png,Li,Li;C
composite_by_dominant/Al/Al_0551.png,Al,H;Al
composite_by_dominant/Al/Al_0552.png,Al,Al;Mn
composite_by_dominant/He/He_0542.png,He,He;Ti;P
composite_by_dominant/He/He_0543.png,He,Li;He;Al;Sc
composite_by_dominant/N/N_0539.png,N,He;Cr;N
composite_by_dominant/Fe/Fe_0546.png,Fe,Al;Si;Fe;S
composite_by_dominant/O/O_0562.png,O,Ca;Na;Al;O
composite_by_dominant/Al/Al_0553.png,Al,Al;P
composite_by_dominant/Ti/Ti_0536.png,Ti,Al;Ti;Na;He
composite_by_dominant/Ti/Ti_0537.png,Ti,Ti;Cr
composite_by_dominant/Sc/Sc_0561.png,Sc,Sc;He;Mg;C
composite_by_dominant/O/O_0563.png,O,O;He
composite_by_dominant/H/H_0522.png,H,S;H
composite_by_dominant/H/H_0523.png,H,C;H
composite_by_dominant/C/C_0541.png,C,C;N
composite_by_dominant/Si/Si_0551.png,Si,Mg;Si
composite_by_dominant/S/S_0518.png,S,Ca;V;Mn;S
composite_by_dominant/Ti/Ti_0538.png,Ti,Ti;C
composite_by_dominant/Li/Li_0562.png,Li,V;Li
composite_by_dominant/Ti/Ti_0539.png,Ti,Sc;Ti
composite_by_dominant/H/H_0524.png,H,H;He;S
composite_by_dominant/Na/Na_0522.png,Na,Ti;Na;H;Li
composite_by_dominant/P/P_0547.png,P,Mn;V;Al;P
composite_by_dominant/O/O_0564.png,O,S;O;Mg;Ca
composite_by_dominant/He/He_0544.png,He,Sc;He
composite_by_dominant/Fe/Fe_0547.png,Fe,Fe;He;Sc
composite_by_dominant/S/S_0519.png,S,S;C
composite_by_dominant/Li/Li_0563.png,Li,Li;Fe;C
composite_by_dominant/V/V_0525.png,V,Li;O;V
composite_by_dominant/Mn/Mn_0545.png,Mn,Mn;Si;C
composite_by_dominant/Si/Si_0552.png,Si,Na;Si
composite_by_dominant/Cr/Cr_0560.png,Cr,Mg;N;Ti;Cr
composite_by_dominant/Si/Si_0553.png,Si,Si;Li;He
composite_by_dominant/Mn/Mn_0546.png,Mn,Mn;S;Na
composite_by_dominant/Si/Si_0554.png,Si,Si;Mn
composite_by_dominant/C/C_0542.png,C,Li;C
composite_by_dominant/O/O_0565.png,O,O;Ti
composite_by_dominant/Fe/Fe_0548.png,Fe,V;P;Fe;C
composite_by_dominant/Na/Na_0523.png,Na,P;Na;Fe
composite_by_dominant/Ti/Ti_0540.png,Ti,O;Ti
composite_by_dominant/Cr/Cr_0561.png,Cr,Cr;Ti;Al
composite_by_dominant/O/O_0566.png,O,O;H;He;Cr
composite_by_dominant/Al/Al_0554.png,Al,P;Sc;Al
composite_by_dominant/Al/Al_0555.png,Al,V;Al;Cr;S
composite_by_dominant/Mg/Mg_0543.png,Mg,V;Cr;Mg
composite_by_dominant/Li/Li_0564.png,Li,Li;Mn
composite_by_dominant/S/S_0520.png,S,S;Al
composite_by_dominant/N/N_0540.png,N,S;N
composite_by_dominant/S/S_0521.png,S,H;S;N;C
composite_by_dominant/Si/Si_0555.png,Si,Mn;Si;N
composite_by_dominant/H/H_0525.png,H,Na;H;V
composite_by_dominant/He/He_0545.png,He,O;Si;He
composite_by_dominant/Mn/Mn_0547.png,Mn,Na;Mn
composite_by_dominant/Al/Al_0556.png,Al,Li;O;He;Al
composite_by_dominant/P/P_0548.png,P,Mg;P;N
composite_by_dominant/C/C_0543.png,C,Al;Ca;V;C
composite_by_dominant/He/He_0546.png,He,He;O;Ti
composite_by_dominant/Na/Na_0524.png,Na,Ca;Na
composite_by_dominant/He/He_0547.png,He,He;Al;Ti;Mn
composite_by_dominant/Cr/Cr_0562.png,Cr,He;Ti;Cr;S
composite_by_dominant/Al/Al_0557.png,Al,Mg;Al
composite_by_dominant/Ca/Ca_0530.png,Ca,Fe;Ca
composite_by_dominant/H/H_0526.png,H,Ca;Mn;H;C
composite_by_dominant/H/H_0527.png,H,H;Al
composite_by_dominant/Si/Si_0556.png,Si,Si;Ca;Li
composite_by_dominant/Ca/Ca_0531.png,Ca,Ca;He;Na;Mn
composite_by_dominant/Li/Li_0565.png,Li,N;C;Li;Na
composite_by_dominant/Sc/Sc_0562.png,Sc,Sc;Mg;Ti
composite_by_dominant/Mn/Mn_0548.png,Mn,Sc;Mn;Si
composite_by_dominant/P/P_0549.png,P,P;C;H
composite_by_dominant/Mg/Mg_0544.png,Mg,Mg;Li;Ca
composite_by_dominant/Na/Na_0525.png,Na,Na;Mg
composite_by_dominant/V/V_0526.png,V,Ca;V;Na
composite_by_dominant/Si/Si_0557.png,Si,Si;O
composite_by_dominant/Al/Al_0558.png,Al,Al;Si
composite_by_dominant/N/N_0541.png,N,V;N
composite_by_dominant/He/He_0548.png,He,Fe;He;Mg
composite_by_dominant/Mg/Mg_0545.png,Mg,Mg;Fe
composite_by_dominant/He/He_0549.png,He,Al;Li;He
composite_by_dominant/V/V_0527.png,V,Ca;V;H
composite_by_dominant/He/He_0550.png,He,He;Ti
composite_by_dominant/P/P_0550.png,P,P;Mn;Na
composite_by_dominant/Ti/Ti_0541.png,Ti,O;Ti
composite_by_dominant/O/O_0567.png,O,Al;Sc;O;S
composite_by_dominant/Ti/Ti_0542.png,Ti,He;Ti
composite_by_dominant/Ca/Ca_0532.png,Ca,Mg;Ca;Na
composite_by_dominant/Ti/Ti_0543.png,Ti,Al;Ti;H;V
composite_by_dominant/Li/Li_0566.png,Li,Sc;Li
composite_by_dominant/Fe/Fe_0549.png,Fe,H;C;Na;Fe
composite_by_dominant/Na/Na_0526.png,Na,Al;V;Na;Mn
composite_by_dominant/N/N_0542.png,N,P;N
composite_by_dominant/C/C_0544.png,C,C;Cr
composite_by_dominant/Li/Li_0567.png,Li,Ca;Li
composite_by_dominant/Ti/Ti_0544.png,Ti,Ti;Li
composite_by_dominant/O/O_0568.png,O,Mg;O;Ti
composite_by_dominant/Ca/Ca_0533.png,Ca,Ca;Na;Fe
composite_by_dominant/Si/Si_0558.png,Si,Si;Mn
composite_by_dominant/Ca/Ca_0534.png,Ca,Ca;V;Li
composite_by_dominant/O/O_0569.png,O,V;O;N
composite_by_dominant/He/He_0551.png,He,P;Mn;He;V
composite_by_dominant/Al/Al_0559.png,Al,Al;V
composite_by_dominant/Cr/Cr_0563.png,Cr,Al;Cr
composite_by_dominant/S/S_0522.png,S,S;Cr
composite_by_dominant/N/N_0543.png,N,N;C
composite_by_dominant/P/P_0551.png,P,P;Na;Sc;Cr
composite_by_dominant/Ti/Ti_0545.png,Ti,Ti;C;He
composite_by_dominant/He/He_0552.png,He,Ti;He
composite_by_dominant/Cr/Cr_0564.png,Cr,V;He;Cr;Na
composite_by_dominant/H/H_0528.png,H,Ca;He;H;Mn
composite_by_dominant/V/V_0528.png,V,Ca;Li;Mn;V
composite_by_dominant/Fe/Fe_0550.png,Fe,Fe;Li;Al;C
composite_by_dominant/V/V_0529.png,V,V;C;Ca
composite_by_dominant/Mn/Mn_0549.png,Mn,Mn;Fe;Na
composite_by_dominant/Mg/Mg_0546.png,Mg,Cr;Mg
composite_by_dominant/O/O_0570.png,O,S;O;Na
composite_by_dominant/Fe/Fe_0551.png,Fe,Fe;C
composite_by_dominant/H/H_0529.png,H,Sc;H
composite_by_dominant/Ca/Ca_0535.png,Ca,Sc;Fe;Ca;Mg
composite_by_dominant/C/C_0545.png,C,C;Li
composite_by_dominant/Fe/Fe_0552.png,Fe,Ca;P;Fe
composite_by_dominant/O/O_0571.png,O,O;Al;S
composite_by_dominant/Li/Li_0568.png,Li,Ca;Cr;Li
composite_by_dominant/Fe/Fe_0553.png,Fe,Fe;P;Mn;V
composite_by_dominant/Ti/Ti_0546.png,Ti,Mn;Ti
composite_by_dominant/P/P_0552.png,P,S;Mn;P;N
composite_by_dominant/He/He_0553.png,He,Al;Ti;He
composite_by_dominant/O/O_0572.png,O,N;Al;Mn;O
composite_by_dominant/Ca/Ca_0536.png,Ca,Fe;Ca;Mg
composite_by_dominant/V/V_0530.png,V,Si;V
composite_by_dominant/Sc/Sc_0563.png,Sc,Al;Sc
composite_by_dominant/Ca/Ca_0537.png,Ca,Ca;H;Mg;Mn
composite_by_dominant/Na/Na_0527.png,Na,N;Na;Ti
composite_by_dominant/Al/Al_0560.png,Al,O;Al;Cr;P
composite_by_dominant/Ca/Ca_0538.png,Ca,S;Ca
composite_by_dominant/O/O_0573.png,O,C;O;P
composite_by_dominant/S/S_0523.png,S,S;He
composite_by_dominant/Li/Li_0569.png,Li,H;Li;P
composite_by_dominant/Li/Li_0570.png,Li,S;Li;H
composite_by_dominant/C/C_0546.png,C,Mn;C
composite_by_dominant/P/P_0553.png,P,Mg;P
composite_by_dominant/Sc/Sc_0564.png,Sc,He;Sc;Cr
composite_by_dominant/Ti/Ti_0547.png,Ti,S;Ti
composite_by_dominant/N/N_0544.png,N,Fe;Al;Mg;N
composite_by_dominant/V/V_0531.png,V,Si;Na;Fe;V
composite_by_dominant/N/N_0545.png,N,Si;N;Al;H
composite_by_dominant/He/He_0554.png,He,He;P;Mg
composite_by_dominant/C/C_0547.png,C,V;C
composite_by_dominant/He/He_0555.png,He,He;Ti
composite_by_dominant/He/He_0556.png,He,He;Mg
composite_by_dominant/Mg/Mg_0547.png,Mg,N;Mg;Ca;Ti
composite_by_dominant/N/N_0546.png,N,Al;Li;N
composite_by_dominant/Cr/Cr_0565.png,Cr,Mg;Cr;C;P
composite_by_dominant/Li/Li_0571.png,Li,C;Li;Na;O
composite_by_dominant/V/V_0532.png,V,O;V;He
composite_by_dominant/Ti/Ti_0548.png,Ti,Ti;Li;O;Sc
composite_by_dominant/Ca/Ca_0539.png,Ca,O;Ca;He
composite_by_dominant/P/P_0554.png,P,P;N
composite_by_dominant/H/H_0530.png,H,H;P;O;Mg
composite_by_dominant/P/P_0555.png,P,P;O;Sc;H
composite_by_dominant/Na/Na_0528.png,Na,Na;N
composite_by_dominant/Mn/Mn_0550.png,Mn,V;He;Mn
composite_by_dominant/P/P_0556.png,P,P;Ti;C;N
composite_by_dominant/Mg/Mg_0548.png,Mg,Si;Mg
composite_by_dominant/Na/Na_0529.png,Na,Na;P
composite_by_dominant/H/H_0531.png,H,Fe;V;H;Ti
composite_by_dominant/C/C_0548.png,C,Mg;C
composite_by_dominant/Ti/Ti_0549.png,Ti,Ti;He
composite_by_dominant/Ti/Ti_0550.png,Ti,S;O;Ti;Al
composite_by_dominant/Cr/Cr_0566.png,Cr,Al;Cr;S
composite_by_dominant/Si/Si_0559.png,Si,Si;Al;Li;P
composite_by_dominant/H/H_0532.png,H,Si;O;Mn;H
composite_by_dominant/He/He_0557.png,He,N;He;Al;V
composite_by_dominant/S/S_0524.png,S,Al;S
composite_by_dominant/S/S_0525.png,S,Mg;O;N;S
composite_by_dominant/Mn/Mn_0551.png,Mn,Ca;C;Mg;Mn
composite_by_dominant/Li/Li_0572.png,Li,Li;Ti
composite_by_dominant/Fe/Fe_0554.png,Fe,Mg;Fe
composite_by_dominant/P/P_0557.png,P,C;P
composite_by_dominant/Si/Si_0560.png,Si,Si;N
composite_by_dominant/Mg/Mg_0549.png,Mg,Mg;Ca
composite_by_dominant/O/O_0574.png,O,O;H
composite_by_dominant/Mn/Mn_0552.png,Mn,Mn;H
composite_by_dominant/He/He_0558.png,He,S;He;H;Fe
composite_by_dominant/Na/Na_0530.png,Na,Na;Mg;He
composite_by_dominant/N/N_0547.png,N,Mg;N;C
composite_by_dominant/N/N_0548.png,N,N;Ti
